#########################################################################
:FileType xy  ASCII  EnSim 1.0
# Canadian Hydraulics Centre/National Research Council (c) 1998-2012
# DataType                 XY DataObject
#
:Application              BlueKenue
1.87981 0.75
1.88981 0.75
1.89981 0.75
1.90981 0.75
1.91981 0.75
1.92981 0.75
1.93981 0.75
1.94981 0.75
1.9598 0.75
1.9698 0.75
1.9798 0.75
1.9898 0.75
1.9998 0.75
2.0098 0.75
2.0198 0.75
2.0298 0.75
2.0398 0.75
2.0498 0.75
2.05979 0.75
2.06979 0.75
2.07979 0.75
2.08979 0.75
2.09979 0.75
2.10979 0.75
2.11979 0.75
2.12979 0.75
2.13979 0.75
2.14979 0.75
2.15978 0.75
2.16978 0.75
2.17978 0.75
2.18978 0.75
2.19978 0.75
2.20978 0.75
2.21978 0.75
2.22978 0.75
2.23978 0.75
2.24978 0.75
2.25977 0.75
2.26977 0.75
2.27977 0.75
2.28977 0.75
2.29977 0.75
2.30977 0.75
2.31977 0.75
2.32977 0.75
2.33977 0.75
2.34977 0.75
2.35976 0.75
2.36976 0.75
2.37976 0.75
2.38976 0.75
2.39976 0.75
2.40976 0.75
2.41976 0.75
2.42976 0.75
2.43976 0.75
2.44976 0.75
2.45975 0.75
2.46975 0.75
2.47975 0.75
2.48975 0.75
2.49975 0.75
2.50975 0.75
2.51975 0.75
2.52975 0.75
2.53975 0.75
2.54975 0.75
2.55974 0.75
2.56974 0.75
2.57974 0.75
2.58974 0.75
2.59974 0.75
2.60974 0.75
2.61974 0.75
2.62974 0.75
2.63974 0.75
2.64974 0.75
2.65973 0.75
2.66973 0.75
2.67973 0.75
2.68973 0.75
2.69973 0.75
2.70973 0.75
2.71973 0.75
2.72973 0.75
2.73973 0.75
2.74973 0.75
2.75972 0.75
2.76972 0.75
2.77972 0.75
2.78972 0.75
2.79972 0.75
2.80972 0.75
2.81972 0.75
2.82972 0.75
2.83972 0.75
2.84972 0.75
2.85971 0.75
2.86971 0.75
2.87971 0.75
2.88971 0.75
2.89971 0.75
2.90971 0.75
2.91971 0.75
2.92971 0.75
2.93971 0.75
2.94971 0.75
2.9597 0.75
2.9697 0.75
2.9797 0.75
2.9897 0.75
2.9997 0.75
3.0097 0.75
3.0197 0.75
3.0297 0.75
3.0397 0.75
3.0497 0.75
3.05969 0.75
3.06969 0.75
3.07969 0.75
3.08969 0.75
3.09969 0.75
3.10969 0.75
3.11969 0.75
3.12969 0.75
3.13969 0.75
3.14969 0.75
3.15968 0.75
3.16968 0.75
3.17968 0.75
3.18968 0.75
3.19968 0.75
3.20968 0.75
3.21968 0.75
3.22968 0.75
3.23968 0.75
3.24968 0.75
3.25967 0.75
3.26967 0.75
3.27967 0.75
3.28967 0.75
3.29967 0.75
3.30967 0.75
3.31967 0.75
3.32967 0.75
3.33967 0.75
3.34967 0.75
3.35966 0.75
3.36966 0.75
3.37966 0.75
3.38966 0.75
3.39966 0.75
3.40966 0.75
3.41966 0.75
3.42966 0.75
3.43966 0.75
3.44966 0.75
3.45965 0.75
3.46965 0.75
3.47965 0.75
3.48965 0.75
3.49965 0.75
3.50965 0.75
3.51965 0.75
3.52965 0.75
3.53965 0.75
3.54965 0.75
3.55964 0.75
3.56964 0.75
3.57964 0.75
3.58964 0.75
3.59964 0.75
3.60964 0.75
3.61964 0.75
3.62964 0.75
3.63964 0.75
3.64964 0.75
3.65963 0.75
3.66963 0.75
3.67963 0.75
3.68963 0.75
3.69963 0.75
3.70963 0.75
3.71963 0.75
3.72963 0.75
3.73963 0.75
3.74963 0.75
3.75962 0.75
3.76962 0.75
3.77962 0.75
3.78962 0.75
3.79962 0.75
3.80962 0.75
3.81962 0.75
3.82962 0.75
3.83962 0.75
3.84962 0.75
3.85961 0.75
3.86961 0.75
3.87961 0.75
3.88961 0.75
3.89961 0.75
3.90961 0.75
3.91961 0.75
3.92961 0.75
3.93961 0.75
3.94961 0.75
3.9596 0.75
3.9696 0.75
3.9796 0.75
3.9896 0.75
3.9996 0.75
4.0096 0.75
4.0196 0.75
4.0296 0.75
4.0396 0.75
4.0496 0.75
4.05959 0.75
4.06959 0.75
4.07959 0.75
4.08959 0.75
4.09959 0.75
4.10959 0.75
4.11959 0.75
4.12959 0.75
4.13959 0.75
4.14959 0.75
4.15958 0.75
4.16958 0.75
4.17958 0.75
4.18958 0.75
4.19958 0.75
4.20958 0.75
4.21958 0.75
4.22958 0.75
4.23958 0.75
4.24958 0.75
4.25957 0.75
4.26957 0.75
4.27957 0.75
4.28957 0.75
4.29957 0.75
4.30957 0.75
4.31957 0.75
4.32957 0.75
4.33957 0.75
4.34957 0.75
4.35956 0.75
4.36956 0.75
4.37956 0.75
4.38956 0.75
4.39956 0.75
4.40956 0.75
4.41956 0.75
4.42956 0.75
4.43956 0.75
4.44956 0.75
4.45955 0.75
4.46955 0.75
4.47955 0.75
4.48955 0.75
4.49955 0.75
4.50955 0.75
4.51955 0.75
4.52955 0.75
4.53955 0.75
4.54955 0.75
4.55954 0.75
4.56954 0.75
4.57954 0.75
4.58954 0.75
4.59954 0.75
4.60954 0.75
4.61954 0.75
4.62954 0.75
4.63954 0.75
4.64954 0.75
4.65953 0.75
4.66953 0.75
4.67953 0.75
4.68953 0.75
4.69953 0.75
4.70953 0.75
4.71953 0.75
4.72953 0.75
4.73953 0.75
4.74953 0.75
4.75952 0.75
4.76952 0.75
4.77952 0.75
4.78952 0.75
4.79952 0.75
4.80952 0.75
4.81952 0.75
4.82952 0.75
4.83952 0.75
4.84952 0.75
4.85951 0.75
4.86951 0.75
4.87951 0.75
4.88951 0.75
4.89951 0.75
4.90951 0.75
4.91951 0.75
4.92951 0.75
4.93951 0.75
4.94951 0.75
4.9595 0.75
4.9695 0.75
4.9795 0.75
4.9895 0.75
4.9995 0.75
5.0095 0.75
5.0195 0.75
5.0295 0.75
5.0395 0.75
5.0495 0.75
5.05949 0.75
5.06949 0.75
5.07949 0.75
5.08949 0.75
5.09949 0.75
5.10949 0.75
5.11949 0.75
5.12949 0.75
5.13949 0.75
5.14949 0.75
5.15948 0.75
5.16948 0.75
5.17948 0.75
5.18948 0.75
5.19948 0.75
5.20948 0.75
5.21948 0.75
5.22948 0.75
5.23948 0.75
5.24948 0.75
5.25947 0.75
5.26947 0.75
5.27947 0.75
5.28947 0.75
5.29947 0.75
5.30947 0.75
5.31947 0.75
5.32947 0.75
5.33947 0.75
5.34947 0.75
5.35946 0.75
5.36946 0.75
5.37946 0.75
5.38946 0.75
5.39946 0.75
5.40946 0.75
5.41946 0.75
5.42946 0.75
5.43946 0.75
5.44946 0.75
5.45945 0.75
5.46945 0.75
5.47945 0.75
5.48945 0.75
5.49945 0.75
5.50945 0.75
5.51945 0.75
5.52945 0.75
5.53945 0.75
5.54945 0.75
5.55944 0.75
5.56944 0.75
5.57944 0.75
5.58944 0.75
5.59944 0.75
5.60944 0.75
5.61944 0.75
5.62944 0.75
5.63944 0.75
5.64944 0.75
5.65943 0.75
5.66943 0.75
5.67943 0.75
5.68943 0.75
5.69943 0.75
5.70943 0.75
5.71943 0.75
5.72943 0.75
5.73943 0.75
5.74943 0.75
5.75942 0.75
5.76942 0.75
5.77942 0.75
5.78942 0.75
5.79942 0.75
5.80942 0.75
5.81942 0.75
5.82942 0.75
5.83942 0.75
5.84942 0.75
5.85941 0.75
5.86941 0.75
5.87941 0.75
5.88941 0.75
5.89941 0.75
5.90941 0.75
5.91941 0.75
5.92941 0.75
5.93941 0.75
5.94941 0.75
5.9594 0.75
5.9694 0.75
5.9794 0.75
5.9894 0.75
5.9994 0.75
6.0094 0.75
6.0194 0.75
6.0294 0.75
6.0394 0.75
6.0494 0.75
6.05939 0.75
6.06939 0.75
6.07939 0.75
6.08939 0.75
6.09939 0.75
6.10939 0.75
6.11939 0.75
6.12939 0.75
6.13939 0.75
6.14939 0.75
6.15938 0.75
6.16938 0.75
6.17938 0.75
6.18938 0.75
6.19938 0.75
6.20938 0.75
6.21938 0.75
6.22938 0.75
6.23938 0.75
6.24938 0.75
6.25937 0.75
6.26937 0.75
6.27937 0.75
6.28937 0.75
6.29937 0.75
6.30937 0.75
6.31937 0.75
6.32937 0.75
6.33937 0.75
6.34937 0.75
6.35936 0.75
6.36936 0.75
6.37936 0.75
6.38936 0.75
6.39936 0.75
6.40936 0.75
6.41936 0.75
6.42936 0.75
6.43936 0.75
6.44936 0.75
6.45935 0.75
6.46935 0.75
6.47935 0.75
6.48935 0.75
6.49935 0.75
6.50935 0.75
6.51935 0.75
6.52935 0.75
6.53935 0.75
6.54935 0.75
6.55934 0.75
6.56934 0.75
6.57934 0.75
6.58934 0.75
6.59934 0.75
6.60934 0.75
6.61934 0.75
6.62934 0.75
6.63934 0.75
6.64934 0.75
6.65933 0.75
6.66933 0.75
6.67933 0.75
6.68933 0.75
6.69933 0.75
6.70933 0.75
6.71933 0.75
6.72933 0.75
6.73933 0.75
6.74933 0.75
6.75932 0.75
6.76932 0.75
6.77932 0.75
6.78932 0.75
6.79932 0.75
6.80932 0.75
6.81932 0.75
6.82932 0.75
6.83932 0.75
6.84932 0.75
6.85931 0.75
6.86931 0.75
6.87931 0.75
6.88931 0.75
6.89931 0.75
6.90931 0.75
6.91931 0.75
6.92931 0.75
6.93931 0.75
6.94931 0.75
6.9593 0.75
6.9693 0.75
6.9793 0.75
6.9893 0.75
6.9993 0.75
7.0093 0.75
7.0193 0.75
7.0293 0.75
7.0393 0.75
7.0493 0.75
7.05929 0.75
7.06929 0.75
7.07929 0.75
7.08929 0.75
7.09929 0.75
7.10929 0.75
7.11929 0.75
7.12929 0.75
7.13929 0.75
7.14929 0.75
7.15928 0.75
7.16928 0.75
7.17928 0.75
7.18928 0.75
7.19928 0.75
7.20928 0.75
7.21928 0.75
7.22928 0.75
7.23928 0.75
7.24928 0.75
7.25927 0.75
7.26927 0.75
7.27927 0.75
7.28927 0.75
7.29927 0.75
7.30927 0.75
7.31927 0.75
7.32927 0.75
7.33927 0.75
7.34927 0.75
7.35926 0.75
7.36926 0.75
7.37926 0.75
7.38926 0.75
7.39926 0.75
7.40926 0.75
7.41926 0.75
7.42926 0.75
7.43926 0.75
7.44926 0.75
7.45925 0.75
7.46925 0.75
7.47925 0.75
7.48925 0.75
7.49925 0.75
7.50925 0.75
7.51925 0.75
7.52925 0.75
7.53925 0.75
7.54925 0.75
7.55924 0.75
7.56924 0.75
7.57924 0.75
7.58924 0.75
7.59924 0.75
7.60924 0.75
7.61924 0.75
7.62924 0.75
7.63924 0.75
7.64924 0.75
7.65923 0.75
7.66923 0.75
7.67923 0.75
7.68923 0.75
7.69923 0.75
7.70923 0.75
7.71923 0.75
7.72923 0.75
7.73923 0.75
7.74923 0.75
7.75922 0.75
7.76922 0.75
7.77922 0.75
7.78922 0.75
7.79922 0.75
7.80922 0.75
7.81922 0.75
7.82922 0.75
7.83922 0.75
7.84922 0.75
7.85921 0.75
7.86921 0.75
7.87921 0.75
7.88921 0.75
7.89921 0.75
7.90921 0.75
7.91921 0.75
7.92921 0.75
7.93921 0.75
7.94921 0.75
7.9592 0.75
7.9692 0.75
7.9792 0.75
7.9892 0.75
7.9992 0.75
8.0092 0.75
8.0192 0.75
8.0292 0.75
8.0392 0.75
8.0492 0.75
8.05919 0.75
8.06919 0.75
8.07919 0.75
8.08919 0.75
8.09919 0.75
8.10919 0.75
8.11919 0.75
8.12919 0.75
8.13919 0.75
8.14919 0.75
8.15918 0.75
8.16918 0.75
8.17918 0.75
8.18918 0.75
8.19918 0.75
8.20918 0.75
8.21918 0.75
8.22918 0.75
8.23918 0.75
8.24918 0.75
8.25917 0.75
8.26917 0.75
8.27917 0.75
8.28917 0.75
8.29917 0.75
8.30917 0.75
8.31917 0.75
8.32917 0.75
8.33917 0.75
8.34917 0.75
8.35916 0.75
8.36916 0.75
8.37916 0.75
8.38916 0.75
8.39916 0.75
8.40916 0.75
8.41916 0.75
8.42916 0.75
8.43916 0.75
8.44916 0.75
8.45915 0.75
8.46915 0.75
8.47915 0.75
8.48915 0.75
8.49915 0.75
8.50915 0.75
8.51915 0.75
8.52915 0.75
8.53915 0.75
8.54915 0.75
8.55914 0.75
8.56914 0.75
8.57914 0.75
8.58914 0.75
8.59914 0.75
8.60914 0.75
8.61914 0.75
8.62914 0.75
8.63914 0.75
8.64914 0.75
8.65913 0.75
8.66913 0.75
8.67913 0.75
8.68913 0.75
8.69913 0.75
8.70913 0.75
8.71913 0.75
8.72913 0.75
8.73913 0.75
8.74913 0.75
8.75912 0.75
8.76912 0.75
8.77912 0.75
8.78912 0.75
8.79912 0.75
8.80912 0.75
8.81912 0.75
8.82912 0.75
8.83912 0.75
8.84912 0.75
8.85911 0.75
8.86911 0.75
8.87911 0.75
8.88911 0.75
8.89911 0.75
8.90911 0.75
8.91911 0.75
8.92911 0.75
8.93911 0.75
8.94911 0.75
8.9591 0.75
8.9691 0.75
8.9791 0.75
8.9891 0.75
8.9991 0.75
9.0091 0.75
9.0191 0.75
9.0291 0.75
9.0391 0.75
9.0491 0.75
9.05909 0.75
9.06909 0.75
9.07909 0.75
9.08909 0.75
9.09909 0.75
9.10909 0.75
9.11909 0.75
9.12909 0.75
9.13909 0.75
9.14909 0.75
9.15908 0.75
9.16908 0.75
9.17908 0.75
9.18908 0.75
9.19908 0.75
9.20908 0.75
9.21908 0.75
9.22908 0.75
9.23908 0.75
9.24908 0.75
9.25907 0.75
9.26907 0.75
9.27907 0.75
9.28907 0.75
9.29907 0.75
9.30907 0.75
9.31907 0.75
9.32907 0.75
9.33907 0.75
9.34907 0.75
9.35906 0.75
9.36906 0.75
9.37906 0.75
9.38906 0.75
9.39906 0.75
9.40906 0.75
9.41906 0.75
9.42906 0.75
9.43906 0.75
9.44906 0.75
9.45905 0.75
9.46905 0.75
9.47905 0.75
9.48905 0.75
9.49905 0.75
9.50905 0.75
9.51905 0.75
9.52905 0.75
9.53905 0.75
9.54905 0.75
9.55904 0.75
9.56904 0.75
9.57904 0.75
9.58904 0.75
9.59904 0.75
9.60904 0.75
9.61904 0.75
9.62904 0.75
9.63904 0.75
9.64904 0.75
9.65903 0.75
9.66903 0.75
9.67903 0.75
9.68903 0.75
9.69903 0.75
9.70903 0.75
9.71903 0.75
9.72903 0.75
9.73903 0.75
9.74903 0.75
9.75902 0.75
9.76902 0.75
9.77902 0.75
9.78902 0.75
9.79902 0.75
9.80902 0.75
9.81902 0.75
9.82902 0.75
9.83902 0.75
9.84902 0.75
9.85901 0.75
9.86901 0.75
9.87901 0.75
9.88901 0.75
9.89901 0.75
9.90901 0.75
9.91901 0.75
9.92901 0.75
9.93901 0.75
9.94901 0.75
9.959 0.75
9.969 0.75
9.979 0.75
9.989 0.75
9.999 0.75
10.009 0.75
10.019 0.75
10.029 0.75
10.039 0.75
10.049 0.75
10.059 0.75
10.069 0.75
10.079 0.75
10.089 0.75
10.099 0.75
10.109 0.75
10.119 0.75
10.129 0.75
10.139 0.75
10.149 0.75
10.159 0.75
10.169 0.75
10.179 0.75
10.189 0.75
10.199 0.75
10.209 0.75
10.219 0.75
10.229 0.75
10.239 0.75
10.249 0.75
10.259 0.75
10.269 0.75
10.279 0.75
10.289 0.75
10.299 0.75
10.309 0.75
10.319 0.75
10.329 0.75
10.339 0.75
10.349 0.75
10.359 0.75
10.369 0.75
10.379 0.75
10.389 0.75
10.399 0.75
10.409 0.75
10.419 0.75
10.429 0.75
10.439 0.75
10.449 0.75
10.459 0.75
10.469 0.75
10.479 0.75
10.489 0.75
10.499 0.75
10.5089 0.75
10.5189 0.75
10.5289 0.75
10.5389 0.75
10.5489 0.75
10.5589 0.75
10.5689 0.75
10.5789 0.75
10.5889 0.75
10.5989 0.75
10.6089 0.75
10.6189 0.75
10.6289 0.75
10.6389 0.75
10.6489 0.75
10.6589 0.75
10.6689 0.75
10.6789 0.75
10.6889 0.75
10.6989 0.75
10.7089 0.75
10.7189 0.75
10.7289 0.75
10.7389 0.75
10.7489 0.75
10.7589 0.75
10.7689 0.75
10.7789 0.75
10.7889 0.75
10.7989 0.75
10.8089 0.75
10.8189 0.75
10.8289 0.75
10.8389 0.75
10.8489 0.75
10.8589 0.75
10.8689 0.75
10.8789 0.75
10.8889 0.75
10.8989 0.75
10.9089 0.75
10.9189 0.75
10.9289 0.75
10.9389 0.75
10.9489 0.75
10.9589 0.75
10.9689 0.75
10.9789 0.75
10.9889 0.75
10.9989 0.75
11.0089 0.75
11.0189 0.75
11.0289 0.75
11.0389 0.75
11.0489 0.75
11.0589 0.75
11.0689 0.75
11.0789 0.75
11.0889 0.75
11.0989 0.75
11.1089 0.75
11.1189 0.75
11.1289 0.75
11.1389 0.75
11.1489 0.75
11.1589 0.75
11.1689 0.75
11.1789 0.75
11.1889 0.75
11.1989 0.75
11.2089 0.75
11.2189 0.75
11.2289 0.75
11.2389 0.75
11.2489 0.75
11.2589 0.75
11.2689 0.75
11.2789 0.75
11.2889 0.75
11.2989 0.75
11.3089 0.75
11.3189 0.75
11.3289 0.75
11.3389 0.75
11.3489 0.75
11.3589 0.75
11.3689 0.75
11.3789 0.75
11.3889 0.75
11.3989 0.75
11.4089 0.75
11.4189 0.75
11.4289 0.75
11.4389 0.75
11.4489 0.75
11.4589 0.75
11.4689 0.75
11.4789 0.75
11.4889 0.75
11.4989 0.75
11.5088 0.75
11.5188 0.75
11.5288 0.75
11.5388 0.75
11.5488 0.75
11.5588 0.75
11.5688 0.75
11.5788 0.75
11.5888 0.75
11.5988 0.75
11.6088 0.75
11.6188 0.75
11.6288 0.75
11.6388 0.75
11.6488 0.75
11.6588 0.75
11.6688 0.75
11.6788 0.75
11.6888 0.75
11.6988 0.75
11.7088 0.75
11.7188 0.75
11.7288 0.75
11.7388 0.75
11.7488 0.75
11.7588 0.75
11.7688 0.75
11.7788 0.75
11.7888 0.75
11.7988 0.75
11.8088 0.75
11.8188 0.75
11.8288 0.75
11.8388 0.75
11.8488 0.75
11.8588 0.75
11.8688 0.75
11.8788 0.75
11.8888 0.75
11.8988 0.75
11.9088 0.75
11.9188 0.75
11.9288 0.75
11.9388 0.75
11.9488 0.75
11.9588 0.75
11.9688 0.75
11.9788 0.75
11.9888 0.75
11.9988 0.75
12.0088 0.75
12.0188 0.75
12.0288 0.75
12.0388 0.75
12.0488 0.75
12.0588 0.75
12.0688 0.75
12.0788 0.75
12.0888 0.75
12.0988 0.75
12.1088 0.75
12.1188 0.75
12.1288 0.75
12.1388 0.75
12.1488 0.75
12.1588 0.75
12.1688 0.75
12.1788 0.75
12.1888 0.75
12.1988 0.75
12.2088 0.75
12.2188 0.75
12.2288 0.75
12.2388 0.75
12.2488 0.75
12.2588 0.75
12.2688 0.75
12.2788 0.75
12.2888 0.75
12.2988 0.75
12.3088 0.75
12.3188 0.75
12.3288 0.75
12.3388 0.75
12.3488 0.75
12.3588 0.75
12.3688 0.75
12.3788 0.75
12.3888 0.75
12.3988 0.75
12.4088 0.75
12.4188 0.75
12.4288 0.75
12.4388 0.75
12.4488 0.75
12.4588 0.75
12.4688 0.75
12.4788 0.75
12.4888 0.75
12.4988 0.75
12.5087 0.75
12.5187 0.75
12.5287 0.75
12.5387 0.75
12.5487 0.75
12.5587 0.75
12.5687 0.75
12.5787 0.75
12.5887 0.75
12.5987 0.75
12.6087 0.75
12.6187 0.75
12.6287 0.75
12.6387 0.75
12.6487 0.75
12.6587 0.75
12.6687 0.75
12.6787 0.75
12.6887 0.75
12.6987 0.75
12.7087 0.75
12.7187 0.75
12.7287 0.75
12.7387 0.75
12.7487 0.75
12.7587 0.75
12.7687 0.75
12.7787 0.75
12.7887 0.75
12.7987 0.75
12.8087 0.75
12.8187 0.75
12.8287 0.75
12.8387 0.75
12.8487 0.75
12.8587 0.75
12.8687 0.75
12.8787 0.75
12.8887 0.75
12.8987 0.75
12.9087 0.75
12.9187 0.75
12.9287 0.75
12.9387 0.75
12.9487 0.75
12.9587 0.75
12.9687 0.75
12.9787 0.75
12.9887 0.75
12.9987 0.75
13.0087 0.75
13.0187 0.75
13.0287 0.75
13.0387 0.75
13.0487 0.75
13.0587 0.75
13.0687 0.75
13.0787 0.75
13.0887 0.75
13.0987 0.75
13.1087 0.75
13.1187 0.75
13.1287 0.75
13.1387 0.75
13.1487 0.75
13.1587 0.75
13.1687 0.75
13.1787 0.75
13.1887 0.75
13.1987 0.75
13.2087 0.75
13.2187 0.75
13.2287 0.75
13.2387 0.75
13.2487 0.75
13.2587 0.75
13.2687 0.75
13.2787 0.75
13.2887 0.75
13.2987 0.75
13.3087 0.75
13.3187 0.75
13.3287 0.75
13.3387 0.75
13.3487 0.75
13.3587 0.75
13.3687 0.75
13.3787 0.75
13.3887 0.75
13.3987 0.75
13.4087 0.75
13.4187 0.75
13.4287 0.75
13.4387 0.75
13.4487 0.75
13.4587 0.75
13.4687 0.75
13.4787 0.75
13.4887 0.75
13.4987 0.75
13.5086 0.75
13.5186 0.75
13.5286 0.75
13.5386 0.75
13.5486 0.75
13.5586 0.75
13.5686 0.75
13.5786 0.75
13.5886 0.75
13.5986 0.75
13.6086 0.75
13.6186 0.75
13.6286 0.75
13.6386 0.75
13.6486 0.75
13.6586 0.75
13.6686 0.75
13.6786 0.75
13.6886 0.75
13.6986 0.75
13.7086 0.75
13.7186 0.75
13.7286 0.75
13.7386 0.75
13.7486 0.75
13.7586 0.75
13.7686 0.75
13.7786 0.75
13.7886 0.75
13.7986 0.75
13.8086 0.75
13.8186 0.75
13.8286 0.75
13.8386 0.75
13.8486 0.75
13.8586 0.75
13.8686 0.75
13.8786 0.75
13.8886 0.75
13.8986 0.75
13.9086 0.75
13.9186 0.75
13.9286 0.75
13.9386 0.75
13.9486 0.75
13.9586 0.75
13.9686 0.75
13.9786 0.75
13.9886 0.75
13.9986 0.75
14.0086 0.75
14.0186 0.75
14.0286 0.75
14.0386 0.75
14.0486 0.75
14.0586 0.75
14.0686 0.75
14.0786 0.75
14.0886 0.75
14.0986 0.75
14.1086 0.75
14.1186 0.75
14.1286 0.75
14.1386 0.75
14.1486 0.75
14.1586 0.75
14.1686 0.75
14.1786 0.75
14.1886 0.75
14.1986 0.75
14.2086 0.75
14.2186 0.75
14.2286 0.75
14.2386 0.75
14.2486 0.75
14.2586 0.75
14.2686 0.75
14.2786 0.75
14.2886 0.75
14.2986 0.75
14.3086 0.75
14.3186 0.75
14.3286 0.75
14.3386 0.75
14.3486 0.75
14.3586 0.75
14.3686 0.75
14.3786 0.75
14.3886 0.75
14.3986 0.75
14.4086 0.75
14.4186 0.75
14.4286 0.75
14.4386 0.75
14.4486 0.75
14.4586 0.75
14.4686 0.75
14.4786 0.75
14.4886 0.75
14.4986 0.75
14.5085 0.75
14.5185 0.75
14.5285 0.75
14.5385 0.75
14.5485 0.75
14.5585 0.75
14.5685 0.75
14.5785 0.75
14.5885 0.75
14.5985 0.75
14.6085 0.75
14.6185 0.75
14.6285 0.75
14.6385 0.75
14.6485 0.75
14.6585 0.75
14.6685 0.75
14.6785 0.75
14.6885 0.75
14.6985 0.75
14.7085 0.75
14.7185 0.75
14.7285 0.75
14.7385 0.75
14.7485 0.75
14.7585 0.75
14.7685 0.75
14.7785 0.75
14.7885 0.75
14.7985 0.75
14.8085 0.75
14.8185 0.75
14.8285 0.75
14.8385 0.75
14.8485 0.75
14.8585 0.75
14.8685 0.75
14.8785 0.75
14.8885 0.75
14.8985 0.75
14.9085 0.75
14.9185 0.75
14.9285 0.75
14.9385 0.75
14.9485 0.75
14.9585 0.75
14.9685 0.75
14.9785 0.75
14.9885 0.75
14.9985 0.75
15.0085 0.75
15.0185 0.75
15.0285 0.75
15.0385 0.75
15.0485 0.75
15.0585 0.75
15.0685 0.75
15.0785 0.75
15.0885 0.75
15.0985 0.75
15.1085 0.75
15.1185 0.75
15.1285 0.75
15.1385 0.75
15.1485 0.75
15.1585 0.75
15.1685 0.75
15.1785 0.75
15.1885 0.75
15.1985 0.75
15.2085 0.75
15.2185 0.75
15.2285 0.75
15.2385 0.75
15.2485 0.75
15.2585 0.75
15.2685 0.75
15.2785 0.75
