#########################################################################
:FileType xy  ASCII  EnSim 1.0
# Canadian Hydraulics Centre/National Research Council (c) 1998-2012
# DataType                 XY DataObject
#
:Application              BlueKenue
1.67879 1.57997
1.68878 1.57702
1.69877 1.57407
1.70876 1.57112
1.71876 1.56817
1.72875 1.56522
1.73874 1.56227
1.74874 1.55932
1.75873 1.55637
1.76872 1.55342
1.77871 1.55047
1.78871 1.54751
1.7987 1.54456
1.80869 1.54161
1.81868 1.53866
1.82868 1.53571
1.83867 1.53276
1.84866 1.52981
1.85866 1.52686
1.86865 1.52391
1.87864 1.52096
1.88863 1.51801
1.89863 1.51506
1.90862 1.51211
1.91861 1.50916
1.9286 1.5062
1.9386 1.50325
1.94859 1.5003
1.95858 1.49735
1.96858 1.4944
1.97857 1.49145
1.98856 1.4885
1.99855 1.48555
2.00855 1.4826
2.01854 1.47965
2.02853 1.4767
2.03853 1.47375
2.04852 1.4708
2.05851 1.46784
2.0685 1.46489
2.0785 1.46194
2.08849 1.45899
2.09848 1.45604
2.10847 1.45309
2.11847 1.45014
2.12846 1.44719
2.13845 1.44424
2.14845 1.44129
2.15844 1.43834
2.16843 1.43539
2.17842 1.43244
2.18842 1.42949
2.19841 1.42653
2.2084 1.42358
2.2184 1.42063
2.22839 1.41768
2.23838 1.41473
2.24837 1.41178
2.25837 1.40883
2.26836 1.40588
2.27835 1.40293
2.28834 1.39998
2.29834 1.39703
2.30833 1.39408
2.31832 1.39113
2.32832 1.38818
2.33831 1.38522
2.3483 1.38227
2.35829 1.37932
2.36829 1.37637
2.37828 1.37342
2.38827 1.37047
2.39827 1.36752
2.40826 1.36457
2.41825 1.36162
2.42824 1.35867
2.43824 1.35572
2.44823 1.35277
2.45822 1.34982
2.46821 1.34687
2.47821 1.34391
2.4882 1.34096
2.49819 1.33801
2.50819 1.33506
2.51818 1.33211
2.52817 1.32916
2.53816 1.32621
2.54816 1.32326
2.55815 1.32031
2.56814 1.31736
2.57814 1.31441
2.58813 1.31146
2.59812 1.30851
2.60811 1.30556
2.61811 1.3026
2.6281 1.29965
2.63809 1.2967
2.64808 1.29375
2.65808 1.2908
2.66807 1.28785
2.67806 1.2849
2.68806 1.28195
2.69805 1.279
2.70804 1.27605
2.71803 1.2731
2.72803 1.27015
2.73802 1.2672
2.74801 1.26425
2.75801 1.26129
2.768 1.25834
2.77799 1.25539
2.78798 1.25244
2.79798 1.24949
2.80797 1.24654
2.81796 1.24359
2.82795 1.24064
2.83795 1.23769
2.84794 1.23474
2.85793 1.23179
2.86793 1.22884
2.87792 1.22589
2.88791 1.22294
2.8979 1.21998
2.9079 1.21703
2.91789 1.21408
2.92788 1.21113
2.93787 1.20818
2.94787 1.20523
2.95786 1.20228
2.96785 1.19933
2.97785 1.19638
2.98784 1.19343
2.99783 1.19048
3.00782 1.18753
3.01782 1.18458
3.02781 1.18163
3.0378 1.17867
3.0478 1.17572
3.05779 1.17277
3.06778 1.16982
3.07777 1.16687
3.08777 1.16392
3.09776 1.16097
3.10775 1.15802
3.11774 1.15507
3.12774 1.15212
3.13773 1.14917
3.14772 1.14622
3.15772 1.14327
3.16771 1.14032
3.1777 1.13736
3.18769 1.13441
3.19769 1.13146
3.20768 1.12851
3.21767 1.12556
3.22767 1.12261
3.23766 1.11966
3.24765 1.11671
3.25764 1.11376
3.26764 1.11081
3.27763 1.10786
3.28762 1.10491
3.29761 1.10196
3.30761 1.09901
3.3176 1.09605
3.32759 1.0931
3.33759 1.09015
3.34758 1.0872
3.35757 1.08425
3.36756 1.0813
3.37756 1.07835
3.38755 1.0754
3.39754 1.07245
3.40754 1.0695
3.41753 1.06655
3.42752 1.0636
3.43751 1.06065
3.44751 1.05769
3.4575 1.05474
3.46749 1.05179
3.47748 1.04884
3.48748 1.04589
3.49747 1.04294
3.50746 1.03999
3.51746 1.03704
3.52745 1.03409
3.53744 1.03114
3.54743 1.02819
3.55743 1.02524
3.56742 1.02229
3.57741 1.01934
3.58741 1.01638
3.5974 1.01343
3.60739 1.01048
3.61738 1.00753
3.62738 1.00458
3.63737 1.00163
3.64736 0.998681
3.65735 0.99573
3.66735 0.992779
3.67734 0.989828
3.68733 0.986878
3.69733 0.983927
3.70732 0.980976
3.71731 0.978026
3.7273 0.975075
3.7373 0.972124
3.74729 0.969173
3.75728 0.966223
3.76727 0.963272
3.77727 0.960321
3.78726 0.95737
3.79725 0.95442
3.80725 0.951469
3.81724 0.948518
3.82723 0.945568
3.83722 0.942617
3.84722 0.939666
3.85721 0.936715
3.8672 0.933765
3.8772 0.930814
3.88719 0.927863
3.89718 0.924913
3.90717 0.921962
3.91717 0.919011
3.92716 0.91606
3.93715 0.91311
3.94714 0.910159
3.95714 0.907208
3.96713 0.904258
3.97712 0.901307
3.98712 0.898356
3.99711 0.895405
4.0071 0.892455
4.01709 0.889504
4.02709 0.886553
4.03708 0.883602
4.04707 0.880652
4.05707 0.877701
4.06706 0.87475
4.07705 0.8718
4.08704 0.868849
4.09704 0.865898
4.10703 0.862947
4.11702 0.859997
4.12701 0.857046
4.13701 0.854095
4.147 0.851145
4.15699 0.848194
4.16699 0.845243
4.17698 0.842292
4.18697 0.839342
4.19696 0.836391
4.20696 0.83344
4.21695 0.83049
4.22694 0.827539
4.23694 0.824588
4.24693 0.821637
4.25692 0.818687
4.26691 0.815736
4.27691 0.812785
4.2869 0.809834
4.29689 0.806884
4.30688 0.803933
4.31688 0.800982
4.32687 0.798032
4.33686 0.795081
4.34686 0.79213
4.35685 0.789179
4.36684 0.786229
4.37683 0.783278
4.38683 0.780327
4.39682 0.777377
4.40681 0.774426
4.41681 0.771475
4.4268 0.768524
4.43679 0.765574
4.44678 0.762623
4.45678 0.759672
4.46677 0.756721
4.47676 0.753771
4.48675 0.75082
4.49675 0.747869
4.50674 0.744919
4.51673 0.741968
4.52673 0.739017
4.53672 0.736066
4.54671 0.733116
4.5567 0.730165
4.5667 0.727214
4.57669 0.724264
4.58668 0.721313
4.59668 0.718362
4.60667 0.715411
4.61666 0.712461
4.62665 0.70951
4.63665 0.706559
4.64664 0.703609
4.65663 0.700658
4.66662 0.697707
4.67662 0.694756
4.68661 0.691806
4.69661 0.688904
4.70662 0.686002
4.71662 0.683101
4.72662 0.680199
4.73663 0.677298
4.74663 0.674396
4.75663 0.671494
4.76664 0.668593
4.77664 0.665691
4.78664 0.66279
4.79664 0.659888
4.80665 0.656986
4.81665 0.654085
4.82665 0.651183
4.83666 0.648282
4.84666 0.64538
4.85666 0.642478
4.86667 0.639577
4.87667 0.636675
4.88667 0.633774
4.89668 0.630872
4.90668 0.62797
4.91668 0.625069
4.92669 0.622167
4.93669 0.619266
4.94669 0.616364
4.9567 0.613463
4.9667 0.610561
4.9767 0.607659
4.9867 0.604758
4.99671 0.601856
5.00671 0.599057
5.01671 0.596258
5.02672 0.593459
5.03672 0.590659
5.04672 0.58786
5.05673 0.585061
5.06673 0.582262
5.07673 0.579463
5.08674 0.576664
5.09674 0.573865
5.10674 0.571066
5.11675 0.568266
5.12675 0.565467
5.13675 0.562668
5.14676 0.559869
5.15676 0.55707
5.16676 0.554271
5.17677 0.551472
5.18677 0.548673
5.19677 0.545873
5.20677 0.543074
5.21678 0.540275
5.22678 0.537476
5.23678 0.534677
5.24679 0.531878
5.25679 0.529079
5.26679 0.52628
5.2768 0.52348
5.2868 0.520681
5.2968 0.517882
5.30681 0.515083
5.31681 0.512284
5.32681 0.509485
5.33682 0.506686
5.34682 0.503887
5.35682 0.501087
5.36683 0.498288
5.37683 0.495489
5.38683 0.49269
5.39683 0.489891
5.40684 0.487092
5.41684 0.484293
5.42684 0.481494
5.43685 0.478694
5.44685 0.475895
5.45685 0.473096
5.46686 0.470297
5.47686 0.467498
5.48686 0.464699
5.49687 0.4619
5.50687 0.459101
5.51687 0.456301
5.52688 0.453502
5.53688 0.450703
5.54688 0.447904
5.55689 0.445105
5.56689 0.442306
5.57689 0.439507
5.58689 0.436708
5.5969 0.433908
5.6069 0.431109
5.6169 0.42831
5.62691 0.425511
5.63691 0.422712
5.64691 0.419913
5.65692 0.417114
5.66692 0.414315
5.67692 0.411515
5.68693 0.408716
5.69693 0.405917
5.70693 0.403118
5.71694 0.400319
5.72694 0.39752
5.73694 0.394721
5.74695 0.391922
5.75695 0.389122
5.76695 0.386323
5.77696 0.383524
5.78696 0.380725
5.79696 0.377926
5.80696 0.375127
5.81697 0.372328
5.82697 0.369529
5.83697 0.366729
5.84698 0.36393
5.85698 0.361131
5.86698 0.358332
5.87699 0.355533
5.88699 0.352734
5.89699 0.349935
5.907 0.347136
5.917 0.344336
5.927 0.341537
5.93701 0.338738
5.94701 0.335939
5.95701 0.33314
5.96702 0.330341
5.97702 0.327542
5.98702 0.324743
5.99702 0.321943
6.00703 0.319144
6.01703 0.316345
6.02703 0.314781
6.03704 0.313302
6.04704 0.311824
6.05704 0.310345
6.06705 0.308866
6.07705 0.307388
6.08705 0.305909
6.09706 0.30443
6.10706 0.302952
6.11706 0.301473
6.12707 0.299994
6.13707 0.298516
6.14707 0.297037
6.15708 0.295558
6.16708 0.29408
6.17708 0.292601
6.18709 0.291122
6.19709 0.289643
6.20709 0.288165
6.21709 0.286686
6.2271 0.285207
6.2371 0.283729
6.2471 0.28225
6.25711 0.280771
6.26711 0.279293
6.27711 0.277814
6.28712 0.276335
6.29712 0.274857
6.30712 0.273378
6.31713 0.271004
6.32713 0.270998
6.33713 0.270991
6.34714 0.270984
6.35714 0.270978
6.36714 0.270971
6.37715 0.270964
6.38715 0.270958
6.39715 0.270951
6.40715 0.270944
6.41716 0.270938
6.42716 0.270931
6.43716 0.270925
6.44717 0.270918
6.45717 0.270911
6.46717 0.270905
6.47718 0.270898
6.48718 0.270891
6.49718 0.270885
6.50719 0.270878
6.51719 0.270871
6.52719 0.270865
6.5372 0.270858
6.5472 0.270852
6.5572 0.270845
6.56721 0.270838
6.57721 0.270832
6.58721 0.270825
6.59721 0.270818
6.60722 0.270812
6.61722 0.270805
6.62722 0.270799
6.63723 0.270792
6.64723 0.270785
6.65723 0.270779
6.66724 0.270772
6.67724 0.270765
6.68724 0.270759
6.69725 0.270752
6.70725 0.270745
6.71725 0.270739
6.72726 0.270732
6.73726 0.270726
6.74726 0.270719
6.75727 0.270712
6.76727 0.270706
6.77727 0.270699
6.78728 0.270692
6.79728 0.270686
6.80728 0.270679
6.81728 0.270673
6.82729 0.270666
6.83729 0.270659
6.84729 0.270653
6.8573 0.270646
6.8673 0.270639
6.8773 0.270633
6.88731 0.270626
6.89731 0.270619
6.90731 0.270613
6.91732 0.270606
6.92732 0.2706
6.93732 0.270593
6.94733 0.270586
6.95733 0.27058
6.96733 0.270573
6.97734 0.270566
6.98734 0.27056
6.99734 0.270553
7.00734 0.270547
7.01735 0.27054
7.02735 0.270533
7.03735 0.270527
7.04736 0.27052
7.05736 0.270513
7.06736 0.270507
7.07737 0.2705
7.08737 0.270493
7.09737 0.270487
7.10738 0.27048
7.11738 0.270474
7.12738 0.270467
7.13739 0.27046
7.14739 0.270454
7.15739 0.270447
7.1674 0.27044
7.1774 0.270434
7.1874 0.270427
7.1974 0.270421
7.20741 0.270414
7.21741 0.270407
7.22741 0.270401
7.23742 0.270394
7.24742 0.270387
7.25742 0.270381
7.26743 0.270374
7.27743 0.270367
7.28743 0.270361
7.29744 0.270354
7.30744 0.270348
7.31744 0.270341
7.32745 0.270334
7.33745 0.270328
7.34745 0.270321
7.35746 0.270314
7.36746 0.270308
7.37746 0.270301
7.38747 0.270295
7.39747 0.270288
7.40747 0.270281
7.41747 0.270275
7.42748 0.270268
7.43748 0.270261
7.44748 0.270255
7.45749 0.270248
7.46749 0.270241
7.47749 0.270235
7.4875 0.270228
7.4975 0.270222
7.5075 0.270215
7.51751 0.270208
7.52751 0.270202
7.53751 0.270195
7.54752 0.270188
7.55752 0.270182
7.56752 0.270175
7.57753 0.270169
7.58753 0.270162
7.59753 0.270155
7.60753 0.270149
7.61754 0.270142
7.62754 0.270135
7.63754 0.270129
7.64755 0.270122
7.65755 0.270115
7.66755 0.270109
7.67756 0.270102
7.68756 0.270096
7.69756 0.270089
7.70757 0.270082
7.71757 0.270076
7.72757 0.270069
7.73758 0.270062
7.74758 0.270056
7.75758 0.270049
7.76759 0.270043
7.77759 0.270036
7.78759 0.270029
7.79759 0.270023
7.8076 0.270016
7.8176 0.270009
7.8276 0.270003
7.83761 0.269996
7.84761 0.269989
7.85761 0.269983
7.86762 0.269976
7.87762 0.26997
7.88762 0.269963
7.89763 0.269956
7.90763 0.26995
7.91763 0.269943
7.92764 0.269936
7.93764 0.26993
7.94764 0.269923
7.95765 0.269917
7.96765 0.26991
7.97765 0.269903
7.98766 0.269897
7.99766 0.26989
8.00766 0.269883
8.01766 0.269877
8.02767 0.26987
8.03767 0.269863
8.04767 0.269857
8.05768 0.26985
8.06768 0.269844
8.07768 0.269837
8.08769 0.26983
8.09769 0.269824
8.10769 0.269817
8.1177 0.26981
8.1277 0.269804
8.1377 0.269797
8.14771 0.269791
8.15771 0.269784
8.16771 0.269777
8.17772 0.269771
8.18772 0.269764
8.19772 0.269757
8.20772 0.269751
8.21773 0.269744
8.22773 0.269737
8.23773 0.269731
8.24774 0.269724
8.25774 0.269718
8.26774 0.269711
8.27775 0.269704
8.28775 0.269698
8.29775 0.269691
8.30776 0.269684
8.31776 0.269678
8.32776 0.269671
8.33777 0.269665
8.34777 0.269658
8.35777 0.269651
8.36778 0.269645
8.37778 0.269638
8.38778 0.269631
8.39778 0.269625
8.40779 0.269618
8.41779 0.269611
8.42779 0.269605
8.4378 0.269598
8.4478 0.269592
8.4578 0.269585
8.46781 0.269578
8.47781 0.269572
8.48781 0.269565
8.49782 0.269558
8.50782 0.269552
8.51782 0.269545
8.52783 0.269539
8.53783 0.269532
8.54783 0.269525
8.55784 0.269519
8.56784 0.269512
8.57784 0.269505
8.58785 0.269499
8.59785 0.269492
8.60785 0.269485
8.61785 0.269479
8.62786 0.269472
8.63786 0.269466
8.64786 0.269459
8.65787 0.269452
8.66787 0.269446
8.67787 0.269439
8.68788 0.269432
8.69788 0.269426
8.70788 0.269419
8.71789 0.269413
8.72789 0.269406
8.73789 0.269399
8.7479 0.269393
8.7579 0.269386
8.7679 0.269379
8.77791 0.269373
8.78791 0.269366
8.79791 0.269359
8.80791 0.269353
8.81792 0.269346
8.82792 0.26934
8.83792 0.269333
8.84793 0.269326
8.85793 0.26932
8.86793 0.269313
8.87794 0.269306
8.88794 0.2693
8.89794 0.269293
8.90795 0.269287
8.91795 0.26928
8.92795 0.269273
8.93796 0.269267
8.94796 0.26926
8.95796 0.269253
8.96797 0.269247
8.97797 0.26924
8.98797 0.269233
8.99797 0.269227
9.00798 0.26922
9.01798 0.269214
9.02798 0.269207
9.03799 0.2692
9.04799 0.269194
9.05799 0.269187
9.068 0.26918
9.078 0.269174
9.088 0.269167
9.09801 0.269161
9.10801 0.269154
9.11801 0.269147
9.12802 0.269141
9.13802 0.269134
9.14802 0.269127
9.15803 0.269121
9.16803 0.269114
9.17803 0.269107
9.18804 0.269101
9.19804 0.269094
9.20804 0.269088
9.21804 0.269081
9.22805 0.269074
9.23805 0.269068
9.24805 0.269061
9.25806 0.269054
9.26806 0.269048
9.27806 0.269041
9.28807 0.269035
9.29807 0.269028
9.30807 0.269021
9.31808 0.269015
9.32808 0.269008
9.33808 0.269001
9.34809 0.268995
9.35809 0.268988
9.36809 0.268981
9.3781 0.268975
9.3881 0.268968
9.3981 0.268962
9.4081 0.268955
9.41811 0.268948
9.42811 0.268942
9.43811 0.268935
9.44812 0.268928
9.45812 0.268922
9.46812 0.268915
9.47813 0.268908
9.48813 0.268902
9.49813 0.268895
9.50814 0.268889
9.51814 0.268882
9.52814 0.268875
9.53815 0.268869
9.54815 0.268862
9.55815 0.268855
9.56816 0.268849
9.57816 0.268842
9.58816 0.268836
9.59816 0.268829
9.60817 0.268822
9.61817 0.268816
9.62817 0.268809
9.63818 0.268802
9.64818 0.268796
9.65818 0.268789
9.66819 0.268782
9.67819 0.268776
9.68819 0.268769
9.6982 0.268763
9.7082 0.268756
9.7182 0.268749
9.72821 0.268743
9.73821 0.268736
9.74821 0.268729
9.75822 0.268723
9.76822 0.268716
9.77822 0.26871
9.78823 0.268703
9.79823 0.268696
9.80823 0.26869
9.81823 0.268683
9.82824 0.268676
9.83824 0.26867
9.84824 0.268663
9.85825 0.268656
9.86825 0.26865
9.87825 0.268643
9.88826 0.268637
9.89826 0.26863
9.90826 0.268623
9.91827 0.268617
9.92827 0.26861
9.93827 0.268603
9.94828 0.268597
9.95828 0.26859
9.96828 0.268584
9.97829 0.268577
9.98829 0.26857
9.99829 0.268564
10.0083 0.268557
10.0183 0.26855
10.0283 0.268544
10.0383 0.268537
10.0483 0.26853
10.0583 0.268524
10.0683 0.268517
10.0783 0.268511
10.0883 0.268504
10.0983 0.268497
10.1083 0.268491
10.1183 0.268484
10.1283 0.268477
10.1383 0.268471
10.1483 0.268464
10.1583 0.268458
10.1683 0.268451
10.1783 0.268444
10.1884 0.268438
10.1984 0.268431
10.2084 0.268424
10.2184 0.268418
10.2284 0.268411
10.2384 0.268404
10.2484 0.268398
10.2584 0.268391
10.2684 0.268385
10.2784 0.268378
10.2884 0.268371
10.2984 0.268365
10.3084 0.268358
10.3184 0.268351
10.3284 0.268345
10.3384 0.268338
10.3484 0.268332
10.3584 0.268325
10.3684 0.268318
10.3784 0.268312
10.3884 0.268305
10.3984 0.268298
10.4084 0.268292
10.4184 0.268285
10.4284 0.268278
10.4384 0.268272
10.4484 0.268265
10.4584 0.268259
10.4684 0.268252
10.4784 0.268245
10.4884 0.268239
10.4984 0.268232
10.5085 0.268225
10.5185 0.268219
10.5285 0.268212
10.5385 0.268206
10.5485 0.268199
10.5585 0.268192
10.5685 0.268186
10.5785 0.268179
10.5885 0.268172
10.5985 0.268166
10.6085 0.268159
10.6185 0.268152
10.6285 0.268146
10.6385 0.268139
10.6485 0.268133
10.6585 0.268126
10.6685 0.268119
10.6785 0.268113
10.6885 0.268106
10.6985 0.268099
10.7085 0.268093
10.7185 0.268086
10.7285 0.26808
10.7385 0.268073
10.7485 0.268066
10.7585 0.26806
10.7685 0.268053
10.7785 0.268046
10.7885 0.26804
10.7985 0.268033
10.8085 0.268026
10.8186 0.26802
10.8286 0.268013
10.8386 0.268007
10.8486 0.268
10.8586 0.267993
10.8686 0.267987
10.8786 0.26798
10.8886 0.267973
10.8986 0.267967
10.9086 0.26796
10.9186 0.267954
10.9286 0.267947
10.9386 0.26794
10.9486 0.267934
10.9586 0.267927
10.9686 0.26792
10.9786 0.267914
10.9886 0.267907
10.9986 0.2679
11.0086 0.267894
11.0186 0.267887
11.0286 0.267881
11.0386 0.267874
11.0486 0.267867
11.0586 0.267861
11.0686 0.267854
11.0786 0.267847
11.0886 0.267841
11.0986 0.267834
11.1086 0.267828
11.1186 0.267821
11.1286 0.267814
11.1387 0.267808
11.1487 0.267801
11.1587 0.267794
11.1687 0.267788
11.1787 0.267781
11.1887 0.267774
11.1987 0.267768
11.2087 0.267761
11.2187 0.267755
11.2287 0.267748
11.2387 0.267741
11.2487 0.267735
11.2587 0.267728
11.2687 0.267721
11.2787 0.267715
11.2887 0.267708
11.2987 0.267701
11.3087 0.267695
11.3187 0.267688
11.3287 0.267682
11.3387 0.267675
11.3487 0.267668
11.3587 0.267662
11.3687 0.267655
11.3787 0.267648
11.3887 0.267642
11.3987 0.267635
11.4087 0.267629
11.4187 0.267622
11.4287 0.267615
11.4387 0.267609
11.4488 0.267602
11.4588 0.267595
11.4688 0.267589
11.4788 0.267582
11.4888 0.267576
11.4988 0.267569
11.5088 0.267562
11.5188 0.267556
11.5288 0.267549
11.5388 0.267543
11.5488 0.267536
11.5588 0.267529
11.5688 0.267523
11.5788 0.267516
11.5888 0.26751
11.5988 0.267503
11.6088 0.267497
11.6188 0.26749
11.6288 0.267483
11.6388 0.267477
11.6488 0.26747
11.6588 0.267464
11.6688 0.267457
11.6788 0.26745
11.6888 0.267444
11.6988 0.267437
11.7089 0.267431
11.7189 0.267424
11.7289 0.267418
11.7389 0.267411
11.7489 0.267404
11.7589 0.267398
11.7689 0.267391
11.7789 0.267385
11.7889 0.267378
11.7989 0.267371
11.8089 0.267365
11.8189 0.267358
11.8289 0.267352
11.8389 0.267345
11.8489 0.267339
11.8589 0.267332
11.8689 0.267325
11.8789 0.267319
11.8889 0.267312
11.8989 0.267306
11.9089 0.267299
11.9189 0.267292
11.9289 0.267286
11.9389 0.267279
11.949 0.267273
11.959 0.267266
11.969 0.26726
11.979 0.267253
11.989 0.267246
11.999 0.26724
12.009 0.267233
12.019 0.267227
12.029 0.26722
12.039 0.267213
12.049 0.267207
12.059 0.2672
12.069 0.267194
12.079 0.267187
12.089 0.26718
12.099 0.267174
12.109 0.267167
12.119 0.267161
12.129 0.267154
12.139 0.267148
12.149 0.267141
12.159 0.267134
12.169 0.267128
12.179 0.267121
12.189 0.267115
12.1991 0.267108
12.2091 0.267101
12.2191 0.267095
12.2291 0.267088
12.2391 0.267082
12.2491 0.267075
12.2591 0.267069
12.2691 0.267062
12.2791 0.267055
12.2891 0.267049
12.2991 0.267042
12.3091 0.267036
12.3191 0.267029
12.3291 0.267022
12.3391 0.267016
12.3491 0.267009
12.3591 0.267003
12.3691 0.266996
12.3791 0.26699
12.3891 0.266983
12.3991 0.266976
12.4091 0.26697
12.4191 0.266963
12.4291 0.266957
12.4391 0.26695
12.4492 0.266943
12.4592 0.266937
12.4692 0.26693
12.4792 0.266924
12.4892 0.266917
12.4992 0.266911
12.5092 0.266904
12.5192 0.266897
12.5292 0.266891
12.5392 0.266884
12.5492 0.266878
12.5592 0.266871
12.5692 0.266864
12.5792 0.266858
12.5892 0.266851
12.5992 0.266845
12.6092 0.266838
12.6192 0.266832
12.6292 0.266825
12.6392 0.266818
12.6492 0.266812
12.6592 0.266805
12.6692 0.266799
12.6792 0.266792
12.6893 0.266785
12.6993 0.266779
12.7093 0.266772
12.7193 0.266766
12.7293 0.266759
12.7393 0.266753
12.7493 0.266746
12.7593 0.266739
12.7693 0.266733
12.7793 0.266726
12.7893 0.26672
12.7993 0.266713
12.8093 0.266706
12.8193 0.2667
12.8293 0.266693
12.8393 0.266687
12.8493 0.26668
12.8593 0.266674
12.8693 0.266667
12.8793 0.26666
12.8893 0.266654
12.8993 0.266647
12.9093 0.266641
12.9193 0.266634
12.9293 0.266627
12.9394 0.266621
12.9494 0.266614
12.9594 0.266608
12.9694 0.266601
12.9794 0.266595
12.9894 0.266588
12.9994 0.266581
13.0094 0.266575
13.0194 0.266568
13.0294 0.266562
13.0394 0.266555
13.0494 0.266548
13.0594 0.266542
13.0694 0.266535
13.0794 0.266529
13.0894 0.266522
13.0994 0.266515
13.1094 0.266509
13.1194 0.266502
13.1294 0.266496
13.1394 0.266489
13.1494 0.266483
13.1594 0.266476
13.1694 0.266469
13.1794 0.266463
13.1895 0.266456
13.1995 0.26645
13.2095 0.266443
13.2195 0.266436
13.2295 0.26643
13.2395 0.266423
13.2495 0.266417
13.2595 0.26641
13.2695 0.266404
13.2795 0.266397
13.2895 0.26639
13.2995 0.266384
13.3095 0.266377
13.3195 0.266371
13.3295 0.266364
13.3395 0.266357
13.3495 0.266351
13.3595 0.266344
13.3695 0.266338
13.3795 0.266331
13.3895 0.266325
13.3995 0.266318
13.4095 0.266311
13.4195 0.266305
13.4296 0.266298
13.4396 0.266292
13.4496 0.266285
13.4596 0.266278
13.4696 0.266272
13.4796 0.266265
13.4896 0.266259
13.4996 0.266252
13.5096 0.266246
13.5196 0.266239
13.5296 0.266232
13.5396 0.266226
13.5496 0.266219
13.5596 0.266213
13.5696 0.266206
13.5796 0.266199
13.5896 0.266193
13.5996 0.266186
13.6096 0.26618
13.6196 0.266173
13.6296 0.266167
13.6396 0.26616
13.6496 0.266153
13.6596 0.266147
13.6696 0.26614
13.6797 0.266134
13.6897 0.266127
13.6997 0.26612
13.7097 0.266114
13.7197 0.266107
