#########################################################################
:FileType xy  ASCII  EnSim 1.0
# Canadian Hydraulics Centre/National Research Council (c) 1998-2012
# DataType                 XY DataObject
#
:Application              BlueKenue
35.1998 1.8849
35.2998 1.88473
35.3998 1.88455
35.4998 1.88438
35.5998 1.8842
35.6998 1.88403
35.7998 1.88385
35.8998 1.88368
35.9998 1.8835
36.0998 1.88333
36.1998 1.88316
36.2998 1.88298
36.3998 1.88281
36.4998 1.88263
36.5998 1.88246
36.6998 1.88228
36.7998 1.88211
36.8998 1.88193
36.9998 1.88176
37.0998 1.88159
37.1998 1.88141
37.2998 1.88124
37.3998 1.88106
37.4998 1.88089
37.5998 1.88071
37.6998 1.88054
37.7998 1.88037
37.8998 1.88019
37.9998 1.88002
38.0998 1.87984
38.1998 1.87967
38.2998 1.87949
38.3998 1.87932
38.4998 1.87915
38.5998 1.87897
38.6998 1.8788
38.7998 1.87862
38.8998 1.87845
38.9998 1.87828
39.0998 1.8781
39.1998 1.87793
39.2998 1.87775
39.3998 1.87758
39.4998 1.87741
39.5998 1.87723
39.6998 1.87706
39.7998 1.87688
39.8998 1.87671
39.9998 1.87654
40.0998 1.87636
40.1998 1.87619
40.2998 1.87602
40.3998 1.87584
40.4998 1.87567
40.5998 1.87549
40.6998 1.87532
40.7998 1.87515
40.8998 1.87497
40.9998 1.8748
41.0998 1.87463
41.1998 1.87445
41.2998 1.87428
41.3998 1.87411
41.4998 1.87393
41.5998 1.87376
41.6998 1.87359
41.7998 1.87341
41.8998 1.87324
41.9998 1.87306
42.0998 1.87289
42.1998 1.87272
42.2998 1.87254
42.3998 1.87237
42.4998 1.8722
42.5998 1.87203
42.6998 1.87185
42.7998 1.87168
42.8998 1.87151
42.9998 1.87133
43.0998 1.87116
43.1998 1.87099
43.2998 1.87081
43.3998 1.87064
43.4998 1.87047
43.5998 1.87029
43.6998 1.87012
43.7998 1.86995
43.8998 1.86977
43.9998 1.8696
44.0998 1.86943
44.1998 1.86926
44.2998 1.86908
44.3998 1.86891
44.4998 1.86874
44.5998 1.86856
44.6998 1.86839
44.7998 1.86822
44.8998 1.86804
44.9998 1.86787
45.0997 1.8677
45.1997 1.86753
45.2997 1.86735
45.3997 1.86718
45.4997 1.86701
45.5997 1.86684
45.6997 1.86666
45.7997 1.86649
45.8997 1.86632
45.9997 1.86614
46.0997 1.86597
46.1997 1.8658
46.2997 1.86563
46.3997 1.86545
46.4997 1.86528
46.5997 1.86511
46.6997 1.86494
46.7997 1.86476
46.8997 1.86459
46.9997 1.86442
47.0997 1.86425
47.1997 1.86407
47.2997 1.8639
47.3997 1.86373
47.4997 1.86356
47.5997 1.86339
47.6997 1.86321
47.7997 1.86304
47.8997 1.86287
47.9997 1.8627
48.0997 1.86252
48.1997 1.86235
48.2997 1.86218
48.3997 1.86201
48.4997 1.86184
48.5997 1.86166
48.6997 1.86149
48.7997 1.86132
48.8997 1.86115
48.9997 1.86098
49.0997 1.8608
49.1997 1.86063
49.2997 1.86046
49.3997 1.86029
49.4997 1.86012
49.5997 1.85994
49.6997 1.85977
49.7997 1.8596
49.8997 1.85943
49.9997 1.85926
50.0997 1.85908
50.1997 1.85891
50.2997 1.85874
50.3997 1.85857
50.4997 1.8584
50.5997 1.85823
50.6997 1.85805
50.7997 1.85788
50.8997 1.85771
50.9997 1.85754
51.0997 1.85737
51.1997 1.8572
51.2997 1.85702
51.3997 1.85685
51.4997 1.85668
51.5997 1.85651
51.6997 1.85634
51.7997 1.85617
51.8997 1.856
51.9997 1.85582
52.0997 1.85565
52.1997 1.85548
52.2997 1.85531
52.3997 1.85514
52.4997 1.85497
52.5997 1.8548
52.6997 1.85462
52.7997 1.85445
52.8997 1.85428
52.9997 1.85411
53.0997 1.85394
53.1997 1.85377
53.2997 1.8536
53.3997 1.85343
53.4997 1.85326
53.5997 1.85308
53.6997 1.85291
53.7997 1.85274
53.8997 1.85257
53.9997 1.8524
54.0997 1.85223
54.1997 1.85206
54.2997 1.85189
54.3997 1.85172
54.4997 1.85155
54.5997 1.85137
54.6997 1.8512
54.7997 1.85103
54.8997 1.85086
54.9997 1.85069
55.0997 1.85052
55.1997 1.85035
55.2997 1.85018
55.3997 1.85001
55.4997 1.84984
55.5997 1.84967
55.6997 1.8495
55.7997 1.84933
55.8997 1.84916
55.9997 1.84898
56.0997 1.84881
56.1997 1.84864
56.2997 1.84847
56.3997 1.8483
56.4997 1.84813
56.5997 1.84796
56.6997 1.84779
56.7997 1.84762
56.8997 1.84745
56.9997 1.84728
57.0997 1.84711
57.1997 1.84694
57.2997 1.84677
57.3997 1.8466
57.4997 1.84643
57.5997 1.84626
57.6997 1.84609
57.7997 1.84592
57.8997 1.84575
57.9997 1.84558
58.0997 1.84541
58.1997 1.84524
58.2997 1.84507
58.3997 1.8449
58.4997 1.84473
58.5997 1.84456
58.6997 1.84439
58.7997 1.84422
58.8997 1.84405
58.9997 1.84388
59.0997 1.84371
59.1997 1.84354
59.2997 1.84337
59.3997 1.8432
59.4997 1.84303
59.5997 1.84286
59.6997 1.84269
59.7997 1.84252
59.8997 1.84235
59.9997 1.84218
60.0997 1.84201
60.1997 1.84184
60.2997 1.84167
60.3997 1.8415
60.4997 1.84133
60.5997 1.84116
60.6997 1.84099
60.7997 1.84082
60.8997 1.84065
60.9997 1.84048
61.0997 1.84031
61.1997 1.84014
61.2997 1.83997
61.3997 1.8398
61.4997 1.83963
61.5997 1.83946
61.6997 1.8393
61.7997 1.83913
61.8997 1.83896
61.9997 1.83879
62.0997 1.83862
62.1997 1.83845
62.2997 1.83828
62.3997 1.83811
62.4997 1.83794
62.5997 1.83777
62.6997 1.8376
62.7997 1.83743
62.8997 1.83726
62.9996 1.83709
63.0996 1.83693
63.1996 1.83676
63.2996 1.83659
63.3996 1.83642
63.4996 1.83625
63.5996 1.83608
63.6996 1.83591
63.7996 1.83574
63.8996 1.83557
63.9996 1.83541
64.0996 1.83524
64.1996 1.83507
64.2996 1.8349
64.3996 1.83473
64.4996 1.83456
64.5996 1.83439
64.6996 1.83422
64.7996 1.83405
64.8996 1.83389
64.9996 1.83372
65.0996 1.83355
65.1996 1.83338
65.2996 1.83321
65.3996 1.83304
65.4996 1.83287
65.5996 1.83271
65.6996 1.83254
65.7996 1.83237
65.8996 1.8322
65.9996 1.83203
66.0996 1.83186
66.1996 1.83169
66.2996 1.83153
66.3996 1.83136
66.4996 1.83119
66.5996 1.83102
66.6996 1.83085
66.7996 1.83068
66.8996 1.83052
66.9996 1.83035
67.0996 1.83018
67.1996 1.83001
67.2996 1.82984
67.3996 1.82968
67.4996 1.82951
67.5996 1.82934
67.6996 1.82917
67.7996 1.829
67.8996 1.82883
67.9996 1.82867
68.0996 1.8285
68.1996 1.82833
68.2996 1.82816
68.3996 1.828
68.4996 1.82783
68.5996 1.82766
68.6996 1.82749
68.7996 1.82732
68.8996 1.82716
68.9996 1.82699
69.0996 1.82682
69.1996 1.82665
69.2996 1.82648
69.3996 1.82632
69.4996 1.82615
69.5996 1.82598
69.6996 1.82581
69.7996 1.82565
69.8996 1.82548
69.9996 1.82531
70.0996 1.82514
70.1996 1.82498
70.2996 1.82481
70.3996 1.82464
70.4996 1.82447
70.5996 1.82431
70.6996 1.82414
70.7996 1.82397
70.8996 1.8238
70.9996 1.82364
71.0996 1.82347
71.1996 1.8233
71.2996 1.82313
71.3996 1.82297
71.4996 1.8228
71.5996 1.82263
71.6996 1.82247
71.7996 1.8223
71.8996 1.82213
71.9996 1.82196
72.0996 1.8218
72.1996 1.82163
72.2996 1.82146
72.3996 1.8213
72.4996 1.82113
72.5996 1.82096
72.6996 1.8208
72.7996 1.82063
72.8996 1.82046
72.9996 1.82029
73.0996 1.82013
73.1996 1.81996
73.2996 1.81979
73.3996 1.81963
73.4996 1.81946
73.5996 1.81929
73.6996 1.81913
73.7996 1.81896
73.8996 1.81879
73.9996 1.81863
74.0996 1.81846
74.1996 1.81829
74.2996 1.81813
74.3996 1.81796
74.4996 1.81779
74.5996 1.81763
74.6996 1.81746
74.7996 1.8173
74.8996 1.81713
74.9996 1.81696
75.0996 1.8168
75.1996 1.81663
75.2996 1.81646
75.3996 1.8163
75.4996 1.81613
75.5996 1.81596
75.6996 1.8158
75.7996 1.81563
75.8996 1.81547
75.9996 1.8153
76.0996 1.81513
76.1996 1.81497
76.2996 1.8148
76.3996 1.81464
76.4996 1.81447
76.5996 1.8143
76.6996 1.81414
76.7996 1.81397
76.8996 1.81381
76.9996 1.81364
77.0996 1.81347
77.1996 1.81331
77.2996 1.81314
77.3996 1.81298
77.4996 1.81281
77.5996 1.81264
77.6996 1.81248
77.7996 1.81231
77.8996 1.81215
77.9996 1.81198
78.0996 1.81182
78.1996 1.81165
78.2996 1.81148
78.3996 1.81132
78.4996 1.81115
78.5996 1.81099
78.6996 1.81082
78.7996 1.81066
78.8996 1.81049
78.9996 1.81033
79.0996 1.81016
79.1996 1.81
79.2996 1.80983
79.3996 1.80967
79.4996 1.8095
79.5996 1.80933
79.6996 1.80917
79.7996 1.809
79.8996 1.80884
79.9996 1.80867
80.0996 1.80851
80.1996 1.80834
80.2996 1.80818
80.3996 1.80802
80.4996 1.80785
80.5996 1.80769
80.6996 1.80752
80.7996 1.80736
80.8996 1.80719
80.9996 1.80703
81.0995 1.80686
81.1995 1.8067
81.2995 1.80653
81.3995 1.80637
81.4995 1.8062
81.5995 1.80604
81.6995 1.80587
81.7995 1.80571
81.8995 1.80554
81.9995 1.80538
82.0995 1.80522
82.1995 1.80505
82.2995 1.80489
82.3995 1.80472
82.4995 1.80456
82.5995 1.80439
82.6995 1.80423
82.7995 1.80407
82.8995 1.8039
82.9995 1.80374
83.0995 1.80357
83.1995 1.80341
83.2995 1.80325
83.3995 1.80308
83.4995 1.80292
83.5995 1.80275
83.6995 1.80259
83.7995 1.80243
83.8995 1.80226
83.9995 1.8021
84.0995 1.80194
84.1995 1.80177
84.2995 1.80161
84.3995 1.80145
84.4995 1.80128
84.5995 1.80112
84.6995 1.80096
84.7995 1.80079
84.8995 1.80063
84.9995 1.80047
85.0995 1.8003
85.1995 1.80014
85.2995 1.79998
85.3995 1.79981
85.4995 1.79965
85.5995 1.79949
85.6995 1.79933
85.7995 1.79916
85.8995 1.799
85.9995 1.79884
86.0995 1.79868
86.1995 1.79851
86.2995 1.79835
86.3995 1.79819
86.4995 1.79802
86.5995 1.79786
86.6995 1.7977
86.7995 1.79754
86.8995 1.79738
86.9995 1.79722
87.0995 1.79705
87.1995 1.79689
87.2995 1.79673
87.3995 1.79657
87.4995 1.79641
87.5995 1.79625
87.6995 1.79609
87.7995 1.79592
87.8995 1.79576
87.9995 1.7956
88.0995 1.79544
88.1995 1.79528
88.2995 1.79512
88.3995 1.79496
88.4995 1.7948
88.5995 1.79464
88.6995 1.79448
88.7995 1.79432
88.8995 1.79416
88.9995 1.794
89.0995 1.79384
89.1995 1.79368
89.2995 1.79353
89.3995 1.79337
89.4995 1.79321
89.5995 1.79305
89.6995 1.79289
89.7995 1.79273
89.8995 1.79257
89.9995 1.79241
90.0995 1.79225
90.1995 1.79209
90.2995 1.79194
90.3995 1.79178
90.4995 1.79163
90.5995 1.79147
90.6995 1.79132
90.7995 1.79116
90.8995 1.79101
90.9995 1.79085
91.0995 1.79069
91.1995 1.79054
91.2995 1.79038
91.3995 1.79022
91.4995 1.79007
91.5995 1.78991
91.6995 1.78975
91.7995 1.7896
91.8995 1.78944
91.9995 1.78929
92.0995 1.78913
92.1995 1.78898
92.2995 1.78883
92.3995 1.78868
92.4995 1.78853
92.5995 1.78838
92.6995 1.78822
92.7995 1.78807
92.8995 1.78792
92.9995 1.78776
93.0995 1.78761
93.1995 1.78745
93.2995 1.7873
93.3995 1.78714
93.4995 1.787
93.5995 1.78685
93.6995 1.7867
93.7995 1.78656
93.8995 1.78641
93.9995 1.78626
94.0995 1.78611
94.1995 1.78596
94.2995 1.7858
94.3995 1.78565
94.4995 1.78549
94.5995 1.78534
94.6995 1.78519
94.7995 1.78503
94.8995 1.78487
94.9995 1.78471
95.0995 1.78455
95.1995 1.7844
95.2995 1.78424
95.3995 1.78408
95.4995 1.78392
95.5995 1.78376
95.6995 1.7836
95.7995 1.78344
95.8995 1.78326
95.9995 1.78309
96.0995 1.78292
96.1995 1.78274
96.2995 1.78257
96.3995 1.7824
96.4995 1.78222
96.5995 1.78205
96.6995 1.78183
96.7995 1.78143
96.8995 1.78102
96.9995 1.78061
97.0995 1.78021
97.1995 1.7798
97.2995 1.77939
97.3995 1.77898
97.4995 1.77858
97.5995 1.77817
97.6995 1.77776
97.7995 1.77758
97.8995 1.77739
97.9995 1.77707
98.0995 1.77616
98.1995 1.77525
98.2995 1.77434
98.3995 1.77373
98.4995 1.77333
98.5995 1.77293
98.6995 1.77253
98.7995 1.77214
98.8995 1.77174
98.9995 1.77134
99.0994 1.77094
99.1994 1.76908
99.2994 1.76546
99.3994 1.76183
99.4994 1.75821
99.5994 1.75458
99.6994 1.75095
99.7994 1.74733
99.8994 1.74349
99.9994 1.73966
100.099 1.73583
100.199 1.73201
100.299 1.72812
100.399 1.72352
100.499 1.71891
100.599 1.71431
100.699 1.7097
100.799 1.7051
100.899 1.70037
100.999 1.69551
101.099 1.69064
101.199 1.68578
101.299 1.68092
101.399 1.67605
101.499 1.67381
101.599 1.67245
101.699 1.67109
101.799 1.66973
101.899 1.66837
101.999 1.66714
102.099 1.66608
102.199 1.66501
102.299 1.66395
102.399 1.66289
102.499 1.66183
102.599 1.66132
102.699 1.66149
102.799 1.66165
102.899 1.66182
102.999 1.66199
103.099 1.66216
103.199 1.66234
103.299 1.66257
103.399 1.6628
103.499 1.66303
103.599 1.66327
103.699 1.6635
103.799 1.66371
103.899 1.66393
103.999 1.66415
104.099 1.66436
104.199 1.66458
104.299 1.66479
104.399 1.66499
104.499 1.6652
104.599 1.6654
104.699 1.66561
104.799 1.66582
104.899 1.666
104.999 1.66593
105.099 1.66586
105.199 1.66579
105.299 1.66572
105.399 1.66565
105.499 1.66558
105.599 1.66551
105.699 1.66544
105.799 1.66536
105.899 1.66529
105.999 1.66522
106.099 1.66515
106.199 1.66503
106.299 1.66481
106.399 1.66459
106.499 1.66436
106.599 1.66414
106.699 1.66392
106.799 1.6637
106.899 1.66348
106.999 1.66326
107.099 1.66304
107.199 1.66281
107.299 1.66259
107.399 1.66237
107.499 1.66215
107.599 1.66194
107.699 1.66172
107.799 1.6615
107.899 1.66128
107.999 1.66104
108.099 1.66081
108.199 1.66058
108.299 1.66035
108.399 1.66011
108.499 1.65988
108.599 1.65965
108.699 1.65942
108.799 1.65918
108.899 1.65895
108.999 1.65872
109.099 1.65848
109.199 1.65825
109.299 1.65802
109.399 1.65779
109.499 1.65757
109.599 1.65735
109.699 1.65713
109.799 1.65692
109.899 1.65671
109.999 1.6565
110.099 1.6563
110.199 1.65609
110.299 1.65588
110.399 1.65567
110.499 1.65547
110.599 1.65526
110.699 1.65505
110.799 1.65484
110.899 1.65464
110.999 1.65443
111.099 1.65422
111.199 1.65401
111.299 1.65381
111.399 1.6536
111.499 1.65338
111.599 1.65316
111.699 1.65294
111.799 1.65272
111.899 1.65249
111.999 1.65227
112.099 1.65204
112.199 1.65182
112.299 1.65159
112.399 1.65137
112.499 1.65115
112.599 1.65092
112.699 1.6507
112.799 1.65048
112.899 1.65025
112.999 1.65003
113.099 1.64981
113.199 1.64959
113.299 1.64938
113.399 1.64916
113.499 1.64895
113.599 1.64873
113.699 1.64851
113.799 1.6483
113.899 1.64808
113.999 1.64786
114.099 1.64764
114.199 1.64742
114.299 1.6472
114.399 1.64698
114.499 1.64676
114.599 1.64654
114.699 1.64632
114.799 1.6461
114.899 1.64588
114.999 1.64565
115.099 1.64543
115.199 1.64521
115.299 1.64499
115.399 1.64476
115.499 1.64454
115.599 1.64431
115.699 1.64409
115.799 1.64386
115.899 1.64363
115.999 1.6434
116.099 1.64317
116.199 1.64294
116.299 1.64271
116.399 1.64248
116.499 1.64225
116.599 1.64202
116.699 1.64179
116.799 1.64156
116.899 1.64133
116.999 1.6411
117.099 1.64087
117.199 1.64064
117.299 1.6404
117.399 1.64017
117.499 1.63994
117.599 1.63971
117.699 1.63947
117.799 1.63924
117.899 1.63901
117.999 1.63878
118.099 1.63854
118.199 1.63831
118.299 1.63808
118.399 1.63785
118.499 1.63762
118.599 1.63739
118.699 1.63715
118.799 1.63692
118.899 1.63669
118.999 1.63646
119.099 1.63623
119.199 1.636
119.299 1.63577
119.399 1.63554
119.499 1.63531
119.599 1.63508
119.699 1.63485
119.799 1.63461
119.899 1.63438
119.999 1.63415
120.099 1.63391
120.199 1.63368
120.299 1.63344
120.399 1.63321
120.499 1.63298
120.599 1.63274
120.699 1.63251
120.799 1.63227
120.899 1.63204
120.999 1.6318
121.099 1.63157
121.199 1.63133
121.299 1.63109
121.399 1.63086
121.499 1.63062
121.599 1.63038
121.699 1.63014
121.799 1.6299
121.899 1.62967
121.999 1.62943
122.099 1.62919
122.199 1.62895
122.299 1.62871
122.399 1.62848
122.499 1.62824
122.599 1.628
122.699 1.62776
122.799 1.62752
122.899 1.62727
122.999 1.62703
123.099 1.62679
123.199 1.62655
123.299 1.62631
123.399 1.62606
123.499 1.62582
123.599 1.62558
123.699 1.62534
123.799 1.6251
123.899 1.62485
123.999 1.62461
124.099 1.62437
124.199 1.62412
124.299 1.62388
124.399 1.62363
124.499 1.62339
124.599 1.62314
124.699 1.62289
124.799 1.62265
124.899 1.6224
124.999 1.62216
125.099 1.62191
125.199 1.62167
125.299 1.62142
125.399 1.62118
125.499 1.62093
125.599 1.62069
125.699 1.62044
125.799 1.62019
125.899 1.61995
125.999 1.6197
126.099 1.61945
126.199 1.6192
126.299 1.61896
126.399 1.61871
126.499 1.61846
126.599 1.61821
126.699 1.61797
126.799 1.61772
126.899 1.61747
126.999 1.61722
127.099 1.61697
127.199 1.61672
127.299 1.61647
127.399 1.61622
127.499 1.61596
127.599 1.61571
127.699 1.61546
127.799 1.61521
127.899 1.61496
127.999 1.61471
128.099 1.61446
128.199 1.6142
128.299 1.61395
128.399 1.6137
128.499 1.61344
128.599 1.61319
128.699 1.61293
128.799 1.61268
128.899 1.61242
128.999 1.61217
129.099 1.61191
129.199 1.61165
129.299 1.6114
129.399 1.61114
129.499 1.61089
129.599 1.61063
129.699 1.61037
129.799 1.61012
129.899 1.60986
129.999 1.6096
130.099 1.60934
130.199 1.60908
130.299 1.60883
130.399 1.60857
130.499 1.60831
130.599 1.60805
130.699 1.60779
130.799 1.60753
130.899 1.60727
130.999 1.60702
131.099 1.60676
131.199 1.60649
131.299 1.60623
131.399 1.60597
131.499 1.60571
131.599 1.60545
131.699 1.60519
131.799 1.60493
131.899 1.60467
131.999 1.60441
132.099 1.60415
132.199 1.60389
132.299 1.60363
132.399 1.60336
132.499 1.6031
132.599 1.60284
132.699 1.60258
132.799 1.60231
132.899 1.60205
132.999 1.60179
133.099 1.60153
133.199 1.60126
133.299 1.601
133.399 1.60074
133.499 1.60048
133.599 1.60021
133.699 1.59995
133.799 1.59969
133.899 1.59942
133.999 1.59916
134.099 1.59889
134.199 1.59863
134.299 1.59837
134.399 1.5981
134.499 1.59784
134.599 1.59758
134.699 1.59731
134.799 1.59705
134.899 1.59678
134.999 1.59652
135.099 1.59625
135.199 1.59599
135.299 1.59572
135.399 1.59546
135.499 1.59519
135.599 1.59493
135.699 1.59466
135.799 1.5944
135.899 1.59413
135.999 1.59387
136.099 1.5936
136.199 1.59333
136.299 1.59307
136.399 1.5928
136.499 1.59254
136.599 1.59227
136.699 1.592
136.799 1.59174
136.899 1.59147
136.999 1.59121
137.099 1.59094
137.199 1.59067
137.299 1.5904
137.399 1.59014
137.499 1.58987
137.599 1.5896
137.699 1.58933
137.799 1.58907
137.899 1.5888
137.999 1.58853
138.099 1.58826
138.199 1.588
138.299 1.58773
138.399 1.58746
138.499 1.58719
138.599 1.58692
138.699 1.58666
138.799 1.58639
138.899 1.58612
138.999 1.58585
139.099 1.58558
139.199 1.58531
139.299 1.58504
139.399 1.58477
139.499 1.58451
139.599 1.58424
139.699 1.58397
139.799 1.5837
139.899 1.58343
139.999 1.58316
140.099 1.58289
140.199 1.58262
140.299 1.58235
140.399 1.58208
140.499 1.58181
140.599 1.58154
140.699 1.58127
140.799 1.58099
140.899 1.58072
140.999 1.58045
141.099 1.58018
141.199 1.57991
141.299 1.57964
